Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Fri, Jan 18 2013,0600,193,49.2,58,44.8,251,48.2
Fri, Jan 18 2013,0700,443,25.1,149,38.9,592,28.5
Fri, Jan 18 2013,0800,688,16.1,298,30.2,986,20.4
Fri, Jan 18 2013,0900,970,13.2,657,17.5,1627,14.9
Fri, Jan 18 2013,1000,605,18.3,476,21.6,1081,19.8
Fri, Jan 18 2013,1100,510,21,531,18.3,1041,19.6
Fri, Jan 18 2013,1200,522,23,529,23.1,1051,23
Fri, Jan 18 2013,1300,598,20.4,595,20,1193,20.2
Fri, Jan 18 2013,1400,553,15.4,680,18.4,1233,17
Fri, Jan 18 2013,1500,676,14.1,709,20.9,1385,17.5
Fri, Jan 18 2013,1600,682,13.9,906,18.5,1588,16.6
Fri, Jan 18 2013,1700,681,11.3,1026,15.9,1707,14.1
Fri, Jan 18 2013,1800,557,8.3,949,12.1,1506,10.7
Fri, Jan 18 2013,1900,460,10.2,727,12.2,1187,11.5
Fri, Jan 18 2013,2000,362,15.2,501,15,863,15.1
Fri, Jan 18 2013,2100,300,19,339,14.2,639,16.4
Fri, Jan 18 2013,2200,223,27.8,202,10.9,425,19.8
Fri, Jan 18 2013,2300,220,15.9,165,17.6,385,16.6
Fri, Jan 18 2013,2400,102,32.4,104,26.9,206,29.6
Sat, Jan 19 2013,0100,59,49.2,84,36.9,143,42
Sat, Jan 19 2013,0200,31,25.8,77,33.8,108,31.5
Sat, Jan 19 2013,0300,39,33.3,35,60,74,45.9
Sat, Jan 19 2013,0400,45,37.8,34,58.8,79,46.8
Sat, Jan 19 2013,0500,60,40,26,34.6,86,38.4
Sat, Jan 19 2013,0600,75,30.7,43,37.2,118,33.1
Sat, Jan 19 2013,0700,123,22.8,64,48.4,187,31.6
Sat, Jan 19 2013,0800,190,19.5,131,27.5,321,22.7
Sat, Jan 19 2013,0900,274,13.9,220,23.6,494,18.2
Sat, Jan 19 2013,1000,301,13.3,341,17,642,15.3
Sat, Jan 19 2013,1100,352,15.3,385,12.5,737,13.8
Sat, Jan 19 2013,1200,479,7.9,491,11.2,970,9.6
Sat, Jan 19 2013,1300,524,9.7,515,8.9,1039,9.3
Sat, Jan 19 2013,1400,503,6.4,511,10.8,1014,8.6
Sat, Jan 19 2013,1500,535,6.7,528,11.2,1063,8.9
Sat, Jan 19 2013,1600,479,6.7,522,9,1001,7.9
Sat, Jan 19 2013,1700,481,6,423,7.3,904,6.6
Sat, Jan 19 2013,1800,452,6,448,8.3,900,7.1
Sat, Jan 19 2013,1900,385,7.3,415,7.2,800,7.2
Sat, Jan 19 2013,2000,239,13,267,9,506,10.9
Sat, Jan 19 2013,2100,186,5.4,200,8.5,386,7
Sat, Jan 19 2013,2200,110,7.3,127,11.8,237,9.7
Sat, Jan 19 2013,2300,120,9.2,99,10.1,219,9.6
Sat, Jan 19 2013,2400,106,22.6,109,10.1,215,16.3
Sun, Jan 20 2013,0100,48,45.8,83,9.6,131,22.9
Sun, Jan 20 2013,0200,44,11.4,79,8.9,123,9.8
Sun, Jan 20 2013,0300,36,36.1,43,25.6,79,30.4
Sun, Jan 20 2013,0400,41,24.4,28,7.1,69,17.4
Sun, Jan 20 2013,0500,38,28.9,26,34.6,64,31.2
Sun, Jan 20 2013,0600,51,33.3,26,42.3,77,36.4
Sun, Jan 20 2013,0700,104,21.2,41,26.8,145,22.8
Sun, Jan 20 2013,0800,120,17.5,54,22.2,174,19
Sun, Jan 20 2013,0900,146,13,117,12.8,263,12.9
Sun, Jan 20 2013,1000,199,7,173,8.7,372,7.8
Sun, Jan 20 2013,1100,241,7.1,254,13,495,10.1
Sun, Jan 20 2013,1200,353,7.9,302,7.9,655,7.9
Sun, Jan 20 2013,1300,407,6.4,556,4.7,963,5.4
Sun, Jan 20 2013,1400,505,7.1,626,7.7,1131,7.4
Sun, Jan 20 2013,1500,492,6.9,570,5.3,1062,6
Sun, Jan 20 2013,1600,483,3.5,538,6.5,1021,5.1
Sun, Jan 20 2013,1700,521,4,526,6.7,1047,5.3
Sun, Jan 20 2013,1800,503,8.2,504,5.6,1007,6.9
Sun, Jan 20 2013,1900,499,11.6,438,5.7,937,8.9
Sun, Jan 20 2013,2000,376,11.7,301,8.6,677,10.3
Sun, Jan 20 2013,2100,268,11.2,271,7.7,539,9.5
Sun, Jan 20 2013,2200,157,10.8,203,7.9,360,9.2
Sun, Jan 20 2013,2300,117,15.4,124,14.5,241,14.9
Sun, Jan 20 2013,2400,71,38,83,12,154,24
Mon, Jan 21 2013,0100,55,41.8,57,12.3,112,26.8
Mon, Jan 21 2013,0200,40,50,39,35.9,79,43
Mon, Jan 21 2013,0300,32,56.2,33,51.5,65,53.8
Mon, Jan 21 2013,0400,47,46.8,17,52.9,64,48.4
Mon, Jan 21 2013,0500,83,45.8,35,54.3,118,48.3
Mon, Jan 21 2013,0600,222,37.8,60,40,282,38.3
Mon, Jan 21 2013,0700,566,27.2,179,30.7,745,28.1
Mon, Jan 21 2013,0800,744,17.5,350,23.7,1094,19.5
Mon, Jan 21 2013,0900,987,11.8,586,14.3,1573,12.7
Mon, Jan 21 2013,1000,622,20.4,458,20.7,1080,20.6
Mon, Jan 21 2013,1100,526,20.2,444,23.2,970,21.5
Mon, Jan 21 2013,1200,429,20.7,456,23,885,21.9
Mon, Jan 21 2013,1300,518,23.9,430,24.2,948,24.1
Mon, Jan 21 2013,1400,498,23.5,502,19.5,1000,21.5
Mon, Jan 21 2013,1500,481,19.5,511,26.4,992,23.1
Mon, Jan 21 2013,1600,464,19,611,19.6,1075,19.3
Mon, Jan 21 2013,1700,531,17.5,717,18.4,1248,18
Mon, Jan 21 2013,1800,458,12.4,870,12.8,1328,12.7
Mon, Jan 21 2013,1900,375,14.4,632,13.1,1007,13.6
Mon, Jan 21 2013,2000,272,21.3,371,16.4,643,18.5
Mon, Jan 21 2013,2100,240,20,237,19,477,19.5
Mon, Jan 21 2013,2200,170,29.4,182,14.8,352,21.9
Mon, Jan 21 2013,2300,148,23.6,120,25.8,268,24.6
Mon, Jan 21 2013,2400,119,41.2,93,15.1,212,29.7
Tue, Jan 22 2013,0100,56,53.6,75,33.3,131,42
Tue, Jan 22 2013,0200,31,67.7,55,41.8,86,51.2
Tue, Jan 22 2013,0300,29,55.2,34,64.7,63,60.3
Tue, Jan 22 2013,0400,26,69.2,30,66.7,56,67.9
Tue, Jan 22 2013,0500,86,48.8,34,64.7,120,53.3
Tue, Jan 22 2013,0600,153,50.3,56,55.4,209,51.7
Tue, Jan 22 2013,0700,419,29.8,130,47.7,549,34.1
Tue, Jan 22 2013,0800,694,20.6,274,26.6,968,22.3
Tue, Jan 22 2013,0900,949,12.6,635,19.4,1584,15.3
Tue, Jan 22 2013,1000,683,19.6,438,24.7,1121,21.6
Tue, Jan 22 2013,1100,524,24.8,412,24.8,936,24.8
Tue, Jan 22 2013,1200,467,27.2,473,26.4,940,26.8
Tue, Jan 22 2013,1300,436,23.9,466,21.7,902,22.7
Tue, Jan 22 2013,1400,443,22.8,465,24.9,908,23.9
Tue, Jan 22 2013,1500,532,24.2,511,28.2,1043,26.2
Tue, Jan 22 2013,1600,548,20.6,634,22.2,1182,21.5
Tue, Jan 22 2013,1700,526,19,723,21.7,1249,20.6
Tue, Jan 22 2013,1800,535,15.7,881,13.5,1416,14.3
Tue, Jan 22 2013,1900,458,13.5,712,13.8,1170,13.7
Tue, Jan 22 2013,2000,340,21.2,406,17.5,746,19.2
Tue, Jan 22 2013,2100,215,25.1,250,17.2,465,20.9
Tue, Jan 22 2013,2200,160,30.6,218,17.9,378,23.3
Tue, Jan 22 2013,2300,104,21.2,145,19.3,249,20.1
Tue, Jan 22 2013,2400,76,46.1,93,22.6,169,33.1
Wed, Jan 23 2013,0100,48,62.5,86,23.3,134,37.3
Wed, Jan 23 2013,0200,26,61.5,52,42.3,78,48.7
Wed, Jan 23 2013,0300,32,50,35,71.4,67,61.2
Wed, Jan 23 2013,0400,40,47.5,26,65.4,66,54.5
Wed, Jan 23 2013,0500,86,50,47,55.3,133,51.9
Wed, Jan 23 2013,0600,189,45.5,62,53.2,251,47.4
Wed, Jan 23 2013,0700,498,27.1,152,42.8,650,30.8
Wed, Jan 23 2013,0800,709,19.3,288,25.7,997,21.2
Wed, Jan 23 2013,0900,1002,11.9,637,17.7,1639,14.2
Wed, Jan 23 2013,1000,668,16.6,497,19.9,1165,18
Wed, Jan 23 2013,1100,499,23.6,523,19.3,1022,21.4
Wed, Jan 23 2013,1200,448,24.3,428,26.9,876,25.6
Wed, Jan 23 2013,1300,506,20.8,434,25.8,940,23.1
Wed, Jan 23 2013,1400,504,23.2,514,20.4,1018,21.8
Wed, Jan 23 2013,1500,502,19.5,582,23,1084,21.4
Wed, Jan 23 2013,1600,548,14.8,637,22.3,1185,18.8
Wed, Jan 23 2013,1700,625,15.7,773,18.2,1398,17.1
Wed, Jan 23 2013,1800,518,14.1,1051,13.4,1569,13.6
Wed, Jan 23 2013,1900,473,12.1,681,13.1,1154,12.7
Wed, Jan 23 2013,2000,372,19.1,486,19.1,858,19.1
Wed, Jan 23 2013,2100,204,21.6,286,12.9,490,16.5
Wed, Jan 23 2013,2200,161,28,234,19.2,395,22.8
Wed, Jan 23 2013,2300,143,21.7,191,18.8,334,20.1
Wed, Jan 23 2013,2400,83,42.2,132,20.5,215,28.8
Thu, Jan 24 2013,0100,60,46.7,73,28.8,133,36.8
Thu, Jan 24 2013,0200,25,48,54,40.7,79,43
Thu, Jan 24 2013,0300,32,65.6,52,61.5,84,63.1
Thu, Jan 24 2013,0400,53,60.4,22,68.2,75,62.7
Thu, Jan 24 2013,0500,94,42.6,44,63.6,138,49.3
Thu, Jan 24 2013,0600,181,48.1,70,51.4,251,49
Thu, Jan 24 2013,0700,495,25.9,165,35.8,660,28.3
Thu, Jan 24 2013,0800,772,19.4,335,26.6,1107,21.6
Thu, Jan 24 2013,0900,1041,11.7,718,17.8,1759,14.2
Thu, Jan 24 2013,1000,744,18.4,512,22.3,1256,20
Thu, Jan 24 2013,1100,581,22.9,477,20.1,1058,21.6
Thu, Jan 24 2013,1200,550,22.7,477,25.8,1027,24.1
Thu, Jan 24 2013,1300,508,22,525,25.5,1033,23.8
Thu, Jan 24 2013,1400,498,22.1,572,21.3,1070,21.7
Thu, Jan 24 2013,1500,556,18.3,576,23.8,1132,21.1
Thu, Jan 24 2013,1600,611,16.4,659,21.9,1270,19.2
Thu, Jan 24 2013,1700,583,16.5,921,19.5,1504,18.4
Thu, Jan 24 2013,1800,656,13,1139,12.6,1795,12.7
Thu, Jan 24 2013,1900,565,12.6,818,11.9,1383,12.1
Thu, Jan 24 2013,2000,413,21.1,497,12.7,910,16.5
Thu, Jan 24 2013,2100,277,17,303,15.5,580,16.2
Thu, Jan 24 2013,2200,210,23.8,252,15.9,462,19.5
Thu, Jan 24 2013,2300,131,21.4,179,22.9,310,22.3
Thu, Jan 24 2013,2400,90,33.3,138,18.1,228,24.1
Fri, Jan 25 2013,0100,56,42.9,109,23.9,165,30.3
Fri, Jan 25 2013,0200,24,54.2,61,50.8,85,51.8
Fri, Jan 25 2013,0300,32,59.4,39,56.4,71,57.7
Fri, Jan 25 2013,0400,55,60,34,58.8,89,59.6
Fri, Jan 25 2013,0500,83,50.6,33,69.7,116,56
Fri, Jan 25 2013,0600,183,43.7,63,55.6,246,46.7
Fri, Jan 25 2013,0700,462,26.8,149,47.7,611,31.9
Fri, Jan 25 2013,0800,697,18.7,294,26.9,991,21.1
Fri, Jan 25 2013,0900,911,13.3,629,18,1540,15.2
Fri, Jan 25 2013,1000,654,19.6,531,23.9,1185,21.5
Fri, Jan 25 2013,1100,544,21.5,490,23.7,1034,22.5
Fri, Jan 25 2013,1200,543,21.9,514,23.5,1057,22.7
Fri, Jan 25 2013,1300,538,20.8,578,21.3,1116,21.1
Fri, Jan 25 2013,1400,600,16.3,675,20.7,1275,18.7
Fri, Jan 25 2013,1500,648,15,743,20.3,1391,17.8
Fri, Jan 25 2013,1600,736,14.8,935,17.4,1671,16.3
Fri, Jan 25 2013,1700,772,11.7,1049,14.1,1821,13.1
Fri, Jan 25 2013,1800,763,11.1,1095,11.7,1858,11.5
Fri, Jan 25 2013,1900,655,10.8,820,12.6,1475,11.8
Fri, Jan 25 2013,2000,599,15.4,738,11.2,1337,13.1
Fri, Jan 25 2013,2100,419,16.2,467,11.1,886,13.5
Fri, Jan 25 2013,2200,348,18.4,328,14.9,676,16.7
Fri, Jan 25 2013,2300,195,23.1,194,15.5,389,19.3
Fri, Jan 25 2013,2400,140,27.9,185,15.7,325,20.9
Sat, Jan 26 2013,0100,101,38.6,104,20.2,205,29.3
Sat, Jan 26 2013,0200,35,37.1,61,31.1,96,33.3
Sat, Jan 26 2013,0300,53,28.3,51,51,104,39.4
Sat, Jan 26 2013,0400,51,31.4,42,54.8,93,41.9
Sat, Jan 26 2013,0500,68,30.9,33,33.3,101,31.7
Sat, Jan 26 2013,0600,90,26.7,38,31.6,128,28.1
Sat, Jan 26 2013,0700,175,30.3,75,33.3,250,31.2
Sat, Jan 26 2013,0800,292,24,165,33.3,457,27.4
Sat, Jan 26 2013,0900,435,13.1,299,19.1,734,15.5
Sat, Jan 26 2013,1000,561,11.9,406,12.8,967,12.3
Sat, Jan 26 2013,1100,604,10.6,560,8.4,1164,9.5
Sat, Jan 26 2013,1200,645,7.9,660,9.8,1305,8.9
Sat, Jan 26 2013,1300,689,9.3,724,9,1413,9.1
Sat, Jan 26 2013,1400,680,9,676,9.2,1356,9.1
Sat, Jan 26 2013,1500,702,7.8,599,9.3,1301,8.5
Sat, Jan 26 2013,1600,678,6.8,591,8.8,1269,7.7
Sat, Jan 26 2013,1700,681,6.2,544,7.4,1225,6.7
Sat, Jan 26 2013,1800,565,6,527,5.5,1092,5.8
Sat, Jan 26 2013,1900,513,6.4,530,7.7,1043,7.1
Sat, Jan 26 2013,2000,334,9,325,11.1,659,10
Sat, Jan 26 2013,2100,223,8.5,258,7,481,7.7
Sat, Jan 26 2013,2200,157,9.6,162,13,319,11.3
Sat, Jan 26 2013,2300,147,8.8,117,10.3,264,9.5
Sat, Jan 26 2013,2400,69,15.9,114,5.3,183,9.3
Sun, Jan 27 2013,0100,71,33.8,120,6.7,191,16.8
Sun, Jan 27 2013,0200,38,23.7,58,10.3,96,15.6
Sun, Jan 27 2013,0300,48,16.7,42,23.8,90,20
Sun, Jan 27 2013,0400,47,23.4,25,16,72,20.8
Sun, Jan 27 2013,0500,40,17.5,28,39.3,68,26.5
Sun, Jan 27 2013,0600,48,25,30,33.3,78,28.2
Sun, Jan 27 2013,0700,102,23.5,46,13,148,20.3
Sun, Jan 27 2013,0800,148,14.9,75,24,223,17.9
Sun, Jan 27 2013,0900,217,7.4,134,16.4,351,10.8
Sun, Jan 27 2013,1000,324,6.8,223,13.9,547,9.7
Sun, Jan 27 2013,1100,332,5.1,307,12.1,639,8.5
Sun, Jan 27 2013,1200,445,4.7,377,6.1,822,5.4
Sun, Jan 27 2013,1300,547,6.8,611,4.4,1158,5.5
Sun, Jan 27 2013,1400,510,6.5,712,4.8,1222,5.5
Sun, Jan 27 2013,1500,595,5.4,665,5.9,1260,5.6
Sun, Jan 27 2013,1600,654,5.8,736,4.8,1390,5.3
Sun, Jan 27 2013,1700,646,3.7,640,5.5,1286,4.6
Sun, Jan 27 2013,1800,643,7.8,659,5.3,1302,6.5
Sun, Jan 27 2013,1900,674,10.1,564,7.4,1238,8.9
Sun, Jan 27 2013,2000,482,9.8,506,7.5,988,8.6
Sun, Jan 27 2013,2100,353,10.5,372,7.8,725,9.1
Sun, Jan 27 2013,2200,234,6.8,248,8.1,482,7.5
Sun, Jan 27 2013,2300,109,15.6,182,9.9,291,12
Sun, Jan 27 2013,2400,78,34.6,117,11.1,195,20.5
Mon, Jan 28 2013,0100,62,33.9,68,14.7,130,23.8
Mon, Jan 28 2013,0200,48,35.4,48,29.2,96,32.3
Mon, Jan 28 2013,0300,36,58.3,27,51.9,63,55.6
Mon, Jan 28 2013,0400,43,55.8,24,37.5,67,49.3
Mon, Jan 28 2013,0500,94,41.5,35,71.4,129,49.6
Mon, Jan 28 2013,0600,219,40.2,58,43.1,277,40.8
Mon, Jan 28 2013,0700,612,25.7,194,28.4,806,26.3
Mon, Jan 28 2013,0800,893,17.8,350,20.9,1243,18.7
Mon, Jan 28 2013,0900,1154,12,729,14.8,1883,13.1
Mon, Jan 28 2013,1000,711,16.9,542,23.2,1253,19.6
Mon, Jan 28 2013,1100,539,21.5,493,21.3,1032,21.4
Mon, Jan 28 2013,1200,468,25,469,22.4,937,23.7
Mon, Jan 28 2013,1300,497,18.3,532,19.5,1029,19
Mon, Jan 28 2013,1400,487,19.5,524,20.6,1011,20.1
Mon, Jan 28 2013,1500,529,21,601,21.8,1130,21.4
Mon, Jan 28 2013,1600,553,17.2,660,20.3,1213,18.9
Mon, Jan 28 2013,1700,555,15.5,739,16.6,1294,16.2
Mon, Jan 28 2013,1800,556,12.6,946,11.8,1502,12.1
Mon, Jan 28 2013,1900,507,13.6,679,12.7,1186,13.1
Mon, Jan 28 2013,2000,362,18.8,405,15.8,767,17.2
Mon, Jan 28 2013,2100,194,27.8,253,19.8,447,23.3
Mon, Jan 28 2013,2200,163,24.5,204,14.2,367,18.8
Mon, Jan 28 2013,2300,118,20.3,119,22.7,237,21.5
Mon, Jan 28 2013,2400,69,39.1,98,17.3,167,26.3
Tue, Jan 29 2013,0100,59,52.5,68,32.4,127,41.7
Tue, Jan 29 2013,0200,30,50,53,39.6,83,43.4
Tue, Jan 29 2013,0300,29,51.7,42,59.5,71,56.3
Tue, Jan 29 2013,0400,51,54.9,29,75.9,80,62.5
Tue, Jan 29 2013,0500,89,44.9,40,60,129,49.6
Tue, Jan 29 2013,0600,192,40.6,63,50.8,255,43.1
Tue, Jan 29 2013,0700,518,24.5,166,41.6,684,28.7
Tue, Jan 29 2013,0800,816,18.3,379,24.8,1195,20.3
Tue, Jan 29 2013,0900,1128,9.7,690,15.8,1818,12
Tue, Jan 29 2013,1000,737,18,484,19.6,1221,18.7
Tue, Jan 29 2013,1100,563,21.5,465,23.4,1028,22.4
Tue, Jan 29 2013,1200,470,25.3,564,22,1034,23.5
Tue, Jan 29 2013,1300,482,22,572,21.5,1054,21.7
Tue, Jan 29 2013,1400,530,17.2,571,20.3,1101,18.8
Tue, Jan 29 2013,1500,578,16.1,644,22.7,1222,19.6
Tue, Jan 29 2013,1600,602,16.6,738,18.7,1340,17.8
Tue, Jan 29 2013,1700,677,15.5,864,16.2,1541,15.9
Tue, Jan 29 2013,1800,656,12.3,1038,12.4,1694,12.4
Tue, Jan 29 2013,1900,589,14.1,717,12.1,1306,13
Tue, Jan 29 2013,2000,392,19.1,480,14.2,872,16.4
Tue, Jan 29 2013,2100,221,24.4,271,14.4,492,18.9
Tue, Jan 29 2013,2200,154,27.3,235,19.6,389,22.6
Tue, Jan 29 2013,2300,116,19.8,165,15.2,281,17.1
Tue, Jan 29 2013,2400,81,42,106,23.6,187,31.6
Wed, Jan 30 2013,0100,72,55.6,79,30.4,151,42.4
Wed, Jan 30 2013,0200,18,66.7,57,35.1,75,42.7
Wed, Jan 30 2013,0300,35,57.1,46,63,81,60.5
Wed, Jan 30 2013,0400,58,51.7,32,65.6,90,56.7
Wed, Jan 30 2013,0500,90,53.3,44,59.1,134,55.2
Wed, Jan 30 2013,0600,183,42.6,51,37.3,234,41.5
Wed, Jan 30 2013,0700,565,25,141,44,706,28.8
Wed, Jan 30 2013,0800,764,18.8,352,25.6,1116,21
Wed, Jan 30 2013,0900,1165,10.7,723,15.8,1888,12.7
Wed, Jan 30 2013,1000,753,16.6,573,15.4,1326,16.1
Wed, Jan 30 2013,1100,562,19.9,597,18.1,1159,19
Wed, Jan 30 2013,1200,487,22,562,21.5,1049,21.7
Wed, Jan 30 2013,1300,503,18.3,610,18.9,1113,18.6
Wed, Jan 30 2013,1400,591,18.8,638,21.5,1229,20.2
Wed, Jan 30 2013,1500,563,20.4,642,20.6,1205,20.5
Wed, Jan 30 2013,1600,641,12.2,767,18,1408,15.3
Wed, Jan 30 2013,1700,610,13.3,838,17.5,1448,15.7
Wed, Jan 30 2013,1800,723,12.6,1042,12.9,1765,12.7
Wed, Jan 30 2013,1900,570,10.9,794,13.1,1364,12.2
Wed, Jan 30 2013,2000,387,19.9,471,16.3,858,17.9
Wed, Jan 30 2013,2100,257,21.8,283,14.8,540,18.1
Wed, Jan 30 2013,2200,197,18.3,233,13.7,430,15.8
Wed, Jan 30 2013,2300,128,17.2,165,18.2,293,17.7
Wed, Jan 30 2013,2400,75,45.3,149,19.5,224,28.1
Thu, Jan 31 2013,0100,71,50.7,100,26,171,36.3
Thu, Jan 31 2013,0200,35,68.6,50,50,85,57.6
Thu, Jan 31 2013,0300,31,67.7,39,53.8,70,60
Thu, Jan 31 2013,0400,45,46.7,31,77.4,76,59.2
Thu, Jan 31 2013,0500,91,48.4,46,58.7,137,51.8
Thu, Jan 31 2013,0600,209,45.9,59,52.5,268,47.4
Thu, Jan 31 2013,0700,532,24.4,151,34.4,683,26.6
Thu, Jan 31 2013,0800,773,21.5,354,24.9,1127,22.5
Thu, Jan 31 2013,0900,1143,13.1,691,15.5,1834,14
Thu, Jan 31 2013,1000,736,16.6,546,19.8,1282,17.9
Thu, Jan 31 2013,1100,532,21.4,537,21.4,1069,21.4
Thu, Jan 31 2013,1200,516,22.5,511,21.3,1027,21.9
Thu, Jan 31 2013,1300,575,19.5,536,22,1111,20.7
Thu, Jan 31 2013,1400,542,14.8,579,21.9,1121,18.5
Thu, Jan 31 2013,1500,564,17.2,606,21.8,1170,19.6
Thu, Jan 31 2013,1600,642,16,735,19.7,1377,18
Thu, Jan 31 2013,1700,663,16,923,18.6,1586,17.5
Thu, Jan 31 2013,1800,662,13,1075,12.3,1737,12.6
Thu, Jan 31 2013,1900,576,10.8,827,12.7,1403,11.9
Thu, Jan 31 2013,2000,415,20.7,516,14.7,931,17.4
Thu, Jan 31 2013,2100,256,22.3,313,14.4,569,17.9
Thu, Jan 31 2013,2200,199,26.6,237,16,436,20.9
Thu, Jan 31 2013,2300,143,19.6,173,13.9,316,16.5
Thu, Jan 31 2013,2400,81,29.6,161,20.5,242,23.6
Fri, Feb 1 2013,0100,61,57.4,92,30.4,153,41.2
Fri, Feb 1 2013,0200,37,48.6,66,45.5,103,46.6
Fri, Feb 1 2013,0300,41,58.5,49,51,90,54.4
Fri, Feb 1 2013,0400,53,54.7,48,62.5,101,58.4
Fri, Feb 1 2013,0500,103,45.6,40,60,143,49.7
Fri, Feb 1 2013,0600,183,47.5,61,42.6,244,46.3
Fri, Feb 1 2013,0700,478,28.7,141,44.7,619,32.3
Fri, Feb 1 2013,0800,736,20.4,322,34.8,1058,24.8
Fri, Feb 1 2013,0900,1079,12.8,692,16.2,1771,14.1
Fri, Feb 1 2013,1000,629,19.1,569,19.7,1198,19.4
Fri, Feb 1 2013,1100,509,20,562,19.8,1071,19.9
Fri, Feb 1 2013,1200,570,17.4,494,24.5,1064,20.7
Fri, Feb 1 2013,1300,611,16.9,584,20,1195,18.4
Fri, Feb 1 2013,1400,632,18,725,19.2,1357,18.6
Fri, Feb 1 2013,1500,717,16.5,788,18.9,1505,17.7
Fri, Feb 1 2013,1600,797,13.8,985,15.9,1782,15
Fri, Feb 1 2013,1700,807,10,1127,16.2,1934,13.7
Fri, Feb 1 2013,1800,700,9.9,1164,13,1864,11.8
Fri, Feb 1 2013,1900,632,8.4,940,11.2,1572,10.1
Fri, Feb 1 2013,2000,470,13.8,625,11.7,1095,12.6
Fri, Feb 1 2013,2100,315,15.9,445,11.7,760,13.4
Fri, Feb 1 2013,2200,349,16.3,296,10.5,645,13.6
Fri, Feb 1 2013,2300,178,22.5,221,14.9,399,18.3
Fri, Feb 1 2013,2400,118,24.6,148,19.6,266,21.8
Sat, Feb 2 2013,0100,75,34.7,98,20.4,173,26.6
Sat, Feb 2 2013,0200,33,30.3,68,36.8,101,34.7
Sat, Feb 2 2013,0300,33,30.3,48,45.8,81,39.5
Sat, Feb 2 2013,0400,43,32.6,29,55.2,72,41.7
Sat, Feb 2 2013,0500,58,34.5,29,55.2,87,41.4
Sat, Feb 2 2013,0600,74,28.4,32,46.9,106,34
Sat, Feb 2 2013,0700,139,18.7,76,38.2,215,25.6
Sat, Feb 2 2013,0800,258,18.6,145,33.8,403,24.1
Sat, Feb 2 2013,0900,300,15.3,303,15.8,603,15.6
Sat, Feb 2 2013,1000,408,12,456,14,864,13.1
Sat, Feb 2 2013,1100,468,12.2,560,10,1028,11
Sat, Feb 2 2013,1200,637,7.8,613,9.1,1250,8.5
Sat, Feb 2 2013,1300,676,7.4,648,10.2,1324,8.8
Sat, Feb 2 2013,1400,578,7.8,651,9.5,1229,8.7
Sat, Feb 2 2013,1500,599,7.8,567,9.9,1166,8.8
Sat, Feb 2 2013,1600,590,5.6,550,7.6,1140,6.6
Sat, Feb 2 2013,1700,691,7.1,514,8.8,1205,7.8
Sat, Feb 2 2013,1800,553,6.1,494,7.3,1047,6.7
Sat, Feb 2 2013,1900,494,5.3,483,7.9,977,6.6
Sat, Feb 2 2013,2000,351,8.3,331,9.1,682,8.7
Sat, Feb 2 2013,2100,217,5.1,255,11.4,472,8.5
Sat, Feb 2 2013,2200,178,5.1,224,5.8,402,5.5
Sat, Feb 2 2013,2300,159,12.6,215,7,374,9.4
Sat, Feb 2 2013,2400,87,16.1,136,6.6,223,10.3
Sun, Feb 3 2013,0100,69,27.5,89,10.1,158,17.7
Sun, Feb 3 2013,0200,39,23.1,78,12.8,117,16.2
Sun, Feb 3 2013,0300,48,14.6,53,13.2,101,13.9
Sun, Feb 3 2013,0400,56,16.1,29,20.7,85,17.6
Sun, Feb 3 2013,0500,42,21.4,33,30.3,75,25.3
Sun, Feb 3 2013,0600,55,20,25,28,80,22.5
Sun, Feb 3 2013,0700,93,25.8,48,31.2,141,27.7
Sun, Feb 3 2013,0800,156,12.8,82,18.3,238,14.7
Sun, Feb 3 2013,0900,271,11.8,148,6.8,419,10
Sun, Feb 3 2013,1000,289,6.9,231,7.4,520,7.1
Sun, Feb 3 2013,1100,318,6.6,332,5.7,650,6.2
Sun, Feb 3 2013,1200,404,7.2,412,3.9,816,5.5
Sun, Feb 3 2013,1300,563,7.3,630,5.6,1193,6.4
Sun, Feb 3 2013,1400,495,6.7,757,5.4,1252,5.9
Sun, Feb 3 2013,1500,533,2.6,720,6,1253,4.5
Sun, Feb 3 2013,1600,672,4.3,705,3.3,1377,3.8
Sun, Feb 3 2013,1700,661,4.5,672,5.8,1333,5.2
Sun, Feb 3 2013,1800,756,7.7,638,5.2,1394,6.5
Sun, Feb 3 2013,1900,724,7.2,603,6.6,1327,6.9
Sun, Feb 3 2013,2000,584,10.1,473,5.1,1057,7.9
Sun, Feb 3 2013,2100,337,6.8,339,7.1,676,7
Sun, Feb 3 2013,2200,253,17.4,261,4.2,514,10.7
Sun, Feb 3 2013,2300,151,13.9,153,12.4,304,13.2
Sun, Feb 3 2013,2400,90,34.4,121,15.7,211,23.7
Mon, Feb 4 2013,0100,60,45,56,14.3,116,30.2
Mon, Feb 4 2013,0200,18,44.4,45,22.2,63,28.6
Mon, Feb 4 2013,0300,35,60,28,60.7,63,60.3
Mon, Feb 4 2013,0400,40,50,29,51.7,69,50.7
Mon, Feb 4 2013,0500,134,40.3,34,64.7,168,45.2
Mon, Feb 4 2013,0600,239,38.9,68,45.6,307,40.4
Mon, Feb 4 2013,0700,626,22.4,185,27,811,23.4
Mon, Feb 4 2013,0800,894,17.3,376,20.7,1270,18.3
